Date,Return,Strategy_Return,Cumulative_Market_Returns
2019-04-16,0.0005093580038946222,0.0005093580038946222,1.1429183297943222
2019-04-17,-0.0022738117853239315,-0.0022738117853239315,1.1435004843934007
2019-04-18,0.0015790922795098083,0.0015790922795098083,1.1409003795154633
2019-04-22,0.001012017561471401,0.001012017561471401,1.142701966496446
2019-04-23,0.008841205788409079,0.008841205788409079,1.1438584009540682
2019-04-24,-0.002191763174733685,-0.002191763174733685,1.1539714884697037
2019-04-25,-0.0003689736527457965,-0.0003689736527457965,1.1514422562565831
2019-04-26,0.0046852921407636305,0.0046852921407636305,1.1510174044013664
2019-04-29,0.001071522174355355,0.001071522174355355,1.1564102572000903
2019-04-30,0.0009514170090862972,0.0009514170090862972,1.1576493764333322
2019-05-01,-0.007502163081421376,-0.007502163081421376,1.158750783740629
2019-05-02,-0.0021239857917741967,-0.0021239857917741967,1.150057646390282
2019-05-03,0.009638279380647763,0.009638279380647763,1.1476149402896278
2019-05-06,-0.004470988428756373,-0.004470988428756373,1.1586759737055448
2019-05-07,-0.016511651392423388,-0.016511651392423388,1.1534955468344292
2019-05-08,-0.0016054253132695706,-0.0016054253132695706,1.1344494304823864
2019-05-09,-0.0030214249424966866,-0.0030214249424966866,1.1326281566500658
2019-05-10,0.0037202972597878414,0.0037202972597878414,1.1292060056869893
2019-05-13,-0.02413055719884427,-0.02413055719884427,1.1334069876956825
2019-05-14,0.008015944543135589,0.008015944543135589,1.1060572455495221
2019-05-15,0.00583897507464215,0.00583897507464215,1.1149233390913804
2019-05-16,0.008895287120600504,0.008895287120600504,1.1214333486784718
2019-05-17,-0.005837333350761975,-0.005837333350761975,1.1314088203015833
2019-05-20,-0.0067493779153879885,-0.0067493779153879885,1.1248044098614907
2019-05-21,0.008495835590448308,0.008495835590448308,1.1172126798184405
2019-05-22,-0.0028243962306494508,-0.0028243962306494508,1.1267043350657422
2019-05-23,-0.01191414994527018,-0.01191414994527018,1.123522075588726
2019-05-24,0.0013535590072402126,0.0013535590072402126,1.1101362651133408
2019-05-28,-0.008375676922946718,-0.008375676922946718,1.111638900054249
2019-05-29,-0.0069119122568113145,-0.0069119122568113145,1.1023281717724147
2019-05-30,0.0020984713906617714,0.0020984713906617714,1.0947089761709126
2019-05-31,-0.01319537280847849,-0.01319537280847849,1.0970061916385079
2019-06-03,-0.0027652403144732274,-0.0027652403144732274,1.0825307859666287
2019-06-04,0.021432370568193138,0.021432370568193138,1.0795373281956153
2019-06-05,0.008161854781411959,0.008161854781411959,1.1026743722557009
2019-06-06,0.006135586748687638,0.006135586748687638,1.1116742403532365
2019-06-07,0.01049769746289475,0.01049769746289475,1.118495014091205
2019-06-10,0.0046600444669098184,0.0046600444669098184,1.1302366363628908
2019-06-11,-0.00034988023558091275,-0.00034988023558091275,1.1355035893464724
2019-06-12,-0.0020375791387226005,-0.0020375791387226005,1.1351062990831289
2019-06-13,0.004097381912668174,0.004097381912668174,1.1327934301678846
2019-06-14,-0.001611511904139773,-0.001611511904139773,1.1374349174794438
2019-06-17,0.0009317492412306283,0.0009317492412306283,1.1356019275697415
2019-06-18,0.009717399870633026,0.009717399870633026,1.1366600238040947
2019-06-19,0.002985163546397107,0.002985163546397107,1.1477054037723624
2019-06-20,0.009472185190685156,0.009472185190685156,1.1511314921057065
2019-06-21,-0.0012592227925193322,-0.0012592227925193322,1.1620352227777615
2019-06-24,-0.0017318870104667816,-0.0017318870104667816,1.1605719615395296
2019-06-25,-0.009496397343734198,-0.009496397343734198,1.1585619820346273
2019-06-26,-0.0012339337557076835,-0.0012339337557076835,1.1475598171058823
2019-06-27,0.003823175554131808,0.003823175554131808,1.1461438043108616
2019-06-28,0.0057574526279098315,0.0057574526279098315,1.1505257132850226
2019-07-01,0.007672301032188189,0.007672301032188189,1.1571498105764533
2019-07-02,0.002928125887423194,0.002928125887423194,1.1660278122625354
2019-07-03,0.007672378673070135,0.007672378673070135,1.1694420884850767
2019-07-05,-0.00180590159841032,-0.00180590159841032,1.1784144910241603
2019-07-08,-0.004835444424841517,-0.004835444424841517,1.17628639041123
2019-07-09,0.0012365569653400854,0.0012365569653400854,1.170598522942699
2019-07-10,0.0045106896075925995,0.0045106896075925995,1.1720460346998605
2019-07-11,0.002285226738359958,0.002285226738359958,1.1773327705682013
2019-07-12,0.004620174547884881,0.004620174547884881,1.1800232428954511
2019-07-15,0.00017586919155743175,0.00017586919155743175,1.1854751562481893
2019-07-16,-0.003403778522185874,-0.003403778522185874,1.1856836448055301
2019-07-17,-0.006531243569450895,-0.006531243569450895,1.181647840281234
2019-07-18,0.003581997784064761,0.003581997784064761,1.1739302104230418
2019-07-19,-0.00617673452276668,-0.00617673452276668,1.1781352258354238
2019-07-22,0.002828694915066654,0.002828694915066654,1.1708581973135186
2019-07-23,0.006847482673755456,0.006847482673755456,1.1741701979425234
2019-07-24,0.004688147952890187,0.004688147952890187,1.1822103080289748
2019-07-25,-0.005262401280453521,-0.005262401280453521,1.1877526848644464
2019-07-26,0.007387691099234761,0.007387691099234761,1.1815022536147537
2019-07-29,-0.0016161146071345112,-0.0016161146071345112,1.1902308272975093
2019-07-30,-0.0025786549148275606,-0.0025786549148275606,1.188307277871652
2019-07-31,-0.010885526112695776,-0.010885526112695776,1.185243043469243
2019-08-01,-0.00899879386967306,-0.00899879386967306,1.1723410493696675
2019-08-02,-0.007282739927037873,-0.007282739927037873,1.1617913939214337
2019-08-05,-0.0297778200029859,-0.0297778200029859,1.1533303693500332
2019-08-06,0.013017017169932643,0.013017017169932643,1.1189867052075506
2019-08-07,0.0007668762331907164,0.0007668762331907164,1.1335525743621637
2019-08-08,0.018762303409984193,0.018762303409984193,1.1344218688905143
2019-08-09,-0.00661660635492356,-0.00661660635492356,1.1557062361895594
2019-08-12,-0.012317322177972212,-0.012317322177972212,1.1480593829627628
2019-08-13,0.015131688322181258,0.015131688322181258,1.1339183656633665
2019-08-14,-0.029292752911742603,-0.029292752911742603,1.1510764649553817
2019-08-15,0.0024642680276520945,0.0024642680276520945,1.1173582664849215
2019-08-16,0.014426124657807904,0.014426124657807904,1.120111736736453
2019-08-19,0.012105865492430645,0.012105865492430645,1.1362706082812868
2019-08-20,-0.007914727601131322,-0.007914727601131322,1.1500261474281424
2019-08-21,0.00824679859557964,0.00824679859557964,1.14092400373707
2019-08-22,-0.0005060748601761755,-0.0005060748601761755,1.150332974208752
2019-08-23,-0.025946336754618105,-0.025946336754618105,1.1497508196096733
2019-08-26,0.010982987735216332,0.010982987735216332,1.1199189976601824
2019-08-27,-0.003203180635808267,-0.003203180635808267,1.13221905427592
2019-08-28,0.006545480165679685,0.006545480165679685,1.1285923521257704
2019-08-29,0.012687291793508804,0.012687291793508804,1.1359795309817473
2019-08-30,0.0006427872591217021,0.0006427872591217021,1.150392034762766
2019-09-03,-0.00689910050906084,-0.00689910050906084,1.1511314921057068
2019-09-04,0.010842079212828093,0.010842079212828093,1.1431897202425243
2019-09-05,0.013009813642266721,0.013009813642266721,1.1555842737446846
2019-09-06,0.0009106051537297599,0.0009106051537297599,1.1706182097940372
2019-09-09,-9.401025965849463e-05,-9.401025965849463e-05,1.1716841807689256
2019-09-10,0.0003223043548219451,0.0003223043548219451,1.1715740304348536
2019-09-11,0.007229681189480308,0.007229681189480308,1.1719516338468592
2019-09-12,0.002879153101061016,0.002879153101061016,1.1804244705290625
2019-09-13,-0.0007244143620946941,-0.0007244143620946941,1.1838230933039546
2019-09-16,-0.0031355866640028207,-0.0031355866640028207,1.1829655148529858
2019-09-17,0.0025817523700197853,0.0025817523700197853,1.1792562239606377
2019-09-18,0.00034269198975556137,0.00034269198975556137,1.1823007715117086
2019-09-19,1.997472142156731e-05,1.997472142156731e-05,1.1827059365155876
2019-09-20,-0.0048955765157830955,-0.0048955765157830955,1.1827295607371933
2019-09-23,-9.693591923765066e-05,-9.693591923765066e-05,1.1769394176751258
2019-09-24,-0.008416371322106486,-0.008416371322106486,1.1768253299707865
2019-09-25,0.006158571742003405,0.006158571742003405,1.1669207310124918
2019-09-26,-0.002428916406865711,-0.002428916406865711,1.1741072960516634
2019-09-27,-0.005316352490240539,-0.005316352490240539,1.1712554875768628
2019-09-30,0.005047606675254723,0.005047606675254723,1.1650286805487757
2019-10-01,-0.012258373372913245,-0.012258373372913245,1.170909287093577
2019-10-02,-0.017903202985502964,-0.017903202985502964,1.1565558438665722
2019-10-03,0.00797191259701524,0.00797191259701524,1.1358497898297593
2019-10-04,0.014216897585460186,0.014216897585460186,1.1449046850776203
2019-10-07,-0.004478294673592398,-0.004478294673592398,1.1611816777304824
2019-10-08,-0.015560819201407838,-0.015560819201407838,1.1559815640080289
2019-10-09,0.0091044925499415,0.0091044925499415,1.1379935438903392
2019-10-10,0.006415695380997066,0.006415695380997066,1.1483543976325703
2019-10-11,0.010938977513132997,0.010938977513132997,1.1557218896372092
2019-10-14,-0.0013871187334510982,-0.0013871187334510982,1.1683643053993862
2019-10-15,0.009955676641137279,0.009955676641137279,1.166743645383871
2019-10-16,-0.0019995427986508885,-0.0019995427986508885,1.1783593678404147
2019-10-17,0.0027628315736780706,0.0027628315736780706,1.1760031878522266
2019-10-18,-0.003919344949506964,-0.003919344949506964,1.1792522865903707
2019-10-21,0.006871616056117524,0.006871616056117524,1.1746303900967283
2019-10-22,-0.003568666378412577,-0.003568666378412577,1.1827019991453205
2019-10-23,0.0028471487971184484,0.0028471487971184484,1.1784813302852892
2019-10-24,0.0019204463587332299,0.0019204463587332299,1.1818366419872375
2019-10-25,0.004072700506109195,0.004072700506109195,1.1841062958629593
2019-10-28,0.005581337868471481,0.005581337868471481,1.1889288061734076
2019-10-29,-0.0008324053147991117,-0.0008324053147991117,1.1955646195422198
2019-10-30,0.00325337015914573,0.00325337015914573,1.194569425198727
2019-10-31,-0.0030228605633046968,-0.0030228605633046968,1.1984558017196965
2019-11-01,0.009662312168146059,0.009662312168146059,1.1948330369398144
2019-11-04,0.003704089049704651,0.003704089049704651,1.206377886731541
2019-11-05,-0.001185699214361291,-0.001185699214361291,1.210846417851589
2019-11-06,0.0007024972279667807,0.0007024972279667807,1.20941071820523
2019-11-07,0.0027300951851503275,0.0027300951851503275,1.2102603258822426
2019-11-08,0.0025606760900243053,0.0025606760900243053,1.2135644517707123
2019-11-11,-0.0019624672514313435,-0.0019624672514313435,1.216671997246065
2019-11-12,0.0015646460846321375,0.0015646460846321375,1.214284318295736
2019-11-13,0.0007115345908383919,0.0007115345908383919,1.2161842434999874
2019-11-14,0.0008370427393644686,0.0008370427393644686,1.2170496006580702
2019-11-15,0.007695488006902673,0.007695488006902673,1.2180683231897476
2019-11-18,0.0005031528617669423,0.0005031528617669423,1.2274419533624423
2019-11-19,-0.0005925944462060739,-0.0005925944462060739,1.2280595442939295
2019-11-20,-0.003756184245747196,-0.003756184245747196,1.2273318030283706
2019-11-21,-0.0015827522106851566,-0.0015827522106851566,1.222721718645531
2019-11-22,0.0021749356911917594,0.0021749356911917594,1.220786453142292
2019-11-25,0.007507291353015866,0.007507291353015866,1.2234415851705547
2019-11-26,0.0021955703874654287,0.0021955703874654287,1.2326263176038257
2019-11-27,0.004174424362754614,0.004174424362754614,1.2353326354455672
2019-11-29,-0.004011219709926239,-0.004011219709926239,1.240489438095077
2019-12-02,-0.008631020716408422,-0.008631020716408422,1.2355135624110347
2019-12-03,-0.00663809511563529,-0.00663809511563529,1.2248498192584616
2019-12-04,0.00632356747139462,0.00632356747139462,1.2167191496558551
2019-12-05,0.0015002511791302187,0.0015002511791302187,1.2244131552924418
2019-12-06,0.009135724328457329,0.009135724328457329,1.2262500825724119
2019-12-09,-0.00316282139344648,-0.00316282139344648,1.2374527652845415
2019-12-10,-0.0010969340964486207,-0.0010969340964486207,1.2335389232051202
2019-12-11,0.002908158040315856,0.002908158040315856,1.23218581230096
2019-12-12,0.008575225775086182,0.008575225775086182,1.235769203378166
2019-12-13,7.258178414493166e-05,7.258178414493166e-05,1.246366203303032
2019-12-16,0.007147785279833618,0.007147785279833618,1.2464566667857657
2019-12-17,0.00033529222633799094,0.00033529222633799094,1.2553660714005674
2019-12-18,-0.00043230017186479675,-0.00043230017186479675,1.2557869858855164
2019-12-19,0.004459292004863613,0.004459292004863613,1.2552441089556925
2019-12-20,0.004944781081796634,0.004944781081796634,1.2608416089749108
2019-12-23,0.0008661436002121992,0.0008661436002121992,1.267076194710112
2019-12-24,-0.00019544819997963092,-0.00019544819997963092,1.2681736646471413
2019-12-26,0.005128166675301138,0.005128166675301138,1.2679258023871245
2019-12-27,3.398471712534601e-05,3.398471712534601e-05,1.2744279372336806
2019-12-30,-0.005780822450430323,-0.005780822450430323,1.274471248306624
2019-12-31,0.0029460216619106028,0.0029460216619106028,1.2671037563019851
2020-01-02,0.008378802677341701,0.008378802677341701,1.2708366714159391
2020-01-03,-0.007059870562045378,-0.007059870562045378,1.281484761120863
2020-01-06,0.0035333728907271933,0.0035333728907271933,1.2724376445801162
2020-01-07,-0.0028032386528962228,-0.0028032386528962228,1.2769336412586163
2020-01-08,0.004902451368978156,0.004902451368978156,1.2733540915182566
2020-01-09,0.006655262605488987,0.006655262605488987,1.2795966480274141
2020-01-10,-0.002855178689662563,-0.002855178689662563,1.28811269974914
2020-01-13,0.006976215252569862,0.006976215252569862,1.2844349078189325
2020-01-14,-0.001514532772802224,-0.001514532772802224,1.2933954022137921
2020-01-15,0.0018701968845122874,0.0018701968845122874,1.2914365124889475
2020-01-16,0.00836655302646827,0.00836655302646827,1.2938517530311497
2020-01-17,0.003862162248501333,0.003862162248501333,1.3046768323312739
2020-01-21,-0.0026519776473655776,-0.0026519776473655776,1.309715705939598
2020-01-22,0.0002890760711180551,0.0002890760711180551,1.3062423691630427
2020-01-23,0.0011409766124783616,0.0011409766124783616,1.3066199725750482
2020-01-24,-0.009042160974207403,-0.009042160974207403,1.3081107954051534
2020-01-27,-0.015730711659182384,-0.015730711659182384,1.2962826470210016
2020-01-28,0.010053584595046017,0.010053584595046017,1.2758911984719126
2020-01-29,-0.0008668741908683941,-0.0008668741908683941,1.2887184785698247
2020-01-30,0.003134358792605374,0.003134358792605374,1.2876013217814573
2020-01-31,-0.01770582037552626,-0.01770582037552626,1.2916371263057533
2020-02-03,0.007254613892351713,0.007254613892351713,1.2687676313570226
2020-02-04,0.014980414164082134,0.014980414164082134,1.2779720506416314
2020-02-05,0.01125059589785371,0.01125059589785371,1.2971166012503643
2020-02-06,0.003325672876785646,0.003325672876785646,1.3117099359634297
2020-02-07,-0.005400853672730133,-0.005400853672730133,1.3160722541196734
2020-02-10,0.007326397804890528,0.007326397804890528,1.308964340452433
2020-02-11,0.0016884725532351208,0.0016884725532351208,1.3185543339230037
2020-02-12,0.006462646466197652,0.006462646466197652,1.320780676725782
2020-02-13,-0.0016304457368023773,-0.0016304457368023773,1.329316415298846
2020-02-14,0.0018435333204338544,0.0018435333204338544,1.3271490370166605
2020-02-18,-0.002919942636890105,-0.002919942636890105,1.3295956804875824
2020-02-19,0.004705785881164548,0.004705785881164548,1.3257133373703018
2020-02-20,-0.00381551976362815,-0.00381551976362815,1.3319518604757705
2020-02-21,-0.01051810302712286,-0.01051810302712286,1.3268697718279239
2020-02-24,-0.03351362667122315,-0.03351362667122315,1.3129136188642627
2020-02-25,-0.030279995565056117,-0.030279995565056117,1.2689131219900813
2020-02-26,-0.0037785406053220116,-0.0037785406053220116,1.2304904382837802
2020-02-27,-0.04416324258407911,-0.04416324258407911,1.2258409801982646
2020-02-28,-0.008238340444361891,-0.008238340444361891,1.1717038676202634
2020-03-02,0.046039229006110016,-0.046039229006110016,1.1620509722588321
2020-03-03,-0.028107896121075893,0.028107896121075893,1.1085510414302349
2020-03-04,0.04220259077449118,0.04220259077449118,1.1397100789476664
2020-03-05,-0.033922077046888544,0.033922077046888544,1.1878087970110578
2020-03-06,-0.01705385200037013,-0.01705385200037013,1.2281017385402389
2020-03-09,-0.07596969747745097,-0.07596969747745097,1.2071578732497763
2020-03-10,0.04939630628156144,0.04939630628156144,1.1154504548114677
2020-03-11,-0.048868445131273974,0.048868445131273974,1.170549587119242
2020-03-12,-0.09511268097833658,-0.09511268097833658,1.2277525253908141
2020-03-13,0.09287124972971839,0.09287124972971839,1.1109776911229705
2020-03-16,-0.11984055240393443,0.11984055240393443,1.2141555777193977
2020-03-17,0.05995484974402432,0.05995484974402432,1.3596606528576087
2020-03-18,-0.051830762729157875,0.051830762729157875,1.4411789030025486
2020-03-19,0.0047078080405855705,0.0047078080405855705,1.5158763047743418
2020-03-20,-0.04335951230846191,-0.04335951230846191,1.5230127594304916
2020-03-23,-0.02929386782180443,-0.02929386782180443,1.4569756689420208
2020-03-24,0.09382773976227554,0.09382773976227554,1.4142952162764482
2020-03-25,0.011535011448221999,-0.011535011448221999,1.546995339776266
2020-03-26,0.062414163303876835,0.062414163303876835,1.5291507308216006
2020-03-27,-0.033687352562252526,0.033687352562252526,1.6245913942513426
2020-03-30,0.03351600948370015,0.03351600948370015,1.679319577319089
2020-03-31,-0.016012721914555605,0.016012721914555605,1.7356036681986788
2020-04-01,-0.04414243033166543,-0.04414243033166543,1.7633954070914268
2020-04-02,0.02282934723487151,0.02282934723487151,1.6855548481867146
2020-04-03,-0.015137125124949469,0.015137125124949469,1.7240349650993902
2020-04-06,0.07033131865275055,0.07033131865275055,1.7501318980858875
2020-04-07,-0.0016030527844311804,0.0016030527844311804,1.8732209822945092
2020-04-08,0.03405645287963033,0.03405645287963033,1.8762238544060315
2020-04-09,0.014487410153376512,-0.014487410153376512,1.940121383695249
2020-04-13,-0.010104660822607414,-0.010104660822607414,1.9120140494623195
2020-04-14,0.030572589146256046,0.030572589146256046,1.8926937960044425
2020-04-15,-0.022030438529415775,-0.022030438529415775,1.950558345809354
2020-04-16,0.005816689462164515,0.005816689462164515,1.9075866900739622
2020-04-17,0.026793594848223412,0.026793594848223412,1.9186825294722807
2020-04-20,-0.01788104803401469,-0.01788104803401469,1.9700909318093254
2020-04-21,-0.030674795694063395,-0.030674795694063395,1.934863641226266
2020-04-22,0.022930247703843776,0.022930247703843776,1.8755120943357788
2020-04-23,-0.0005394221197431159,-0.0005394221197431159,1.918518051230453
